"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S35",0.882117882117882,0.972027972027972,0.876123876123876,0.846153846153846,0.56043956043956,0.398601398601399,0.488511488511489,0.888111888111888,0.176823176823177,0.232767232767233,-0.240759240759241,0.284715284715285,0.54045954045954,0.762237762237762,0.484515484515484,0.978021978021978,0.934065934065934,0.762237762237762,0.888111888111888,0.948051948051948,0.8001998001998,0.568431568431568,0.988011988011988,0.986013986013986,0.434565434565435,0.96003996003996,0.998001998001998,0,0.802197802197802,0.998001998001998,-0.452547452547453,-0.522477522477522,-0.626373626373626,-0.594405594405594,-0.312687312687313,0.244755244755245,-0.236763236763237,-0.380619380619381,-0.302697302697303,-0.548451548451548,-0.834165834165834,-0.946053946053946,-0.97002997002997,-0.978021978021978,-0.93006993006993,-0.958041958041958,-0.968031968031968,-0.346653346653347,-0.672327672327672,-0.372627372627373,-0.972027972027972,-0.998001998001998,-0.982017982017982,-0.992007992007992,-0.978021978021978,-0.988011988011988,-0.99000999000999,-0.954045954045954,-0.312687312687313,-0.636363636363636,-0.906093906093906,-0.934065934065934,-0.974025974025974,-0.332667332667333,-0.78021978021978,0.612387612387612,0.62037962037962,-0.022977022977023,-0.744255744255744,-0.938061938061938,-0.824175824175824,-0.638361638361638,-0.434565434565435,-0.636363636363636,-0.836163836163836,-0.588411588411588,-0.142857142857143,0.458541458541458,-0.346653346653347,-0.174825174825175,-0.308691308691309,0.104895104895105,0.358641358641359,0.256743256743257,0.352647352647353,-0.292707292707293,-0.420579420579421,-0.564435564435564,0.390609390609391,-0.526473526473527
"S36",0.206793206793207,0.258741258741259,-0.0849150849150849,0.0709290709290709,0.146853146853147,-0.164835164835165,-0.260739260739261,0.374625374625375,-0.434565434565435,-0.0629370629370629,-0.354645354645355,-0.100899100899101,0.908091908091908,0.854145854145854,0.85014985014985,0.932067932067932,0.812187812187812,0.864135864135864,0.318681318681319,0.234765234765235,-0.014985014985015,-0.128871128871129,0.806193806193806,0.836163836163836,0.792207792207792,0.884115884115884,0.682317682317682,0.802197802197802,0,0.85014985014985,0.626373626373626,0.202797202797203,-0.182817182817183,0.63036963036963,0.440559440559441,0.502497502497502,0.66033966033966,0.020979020979021,0.034965034965035,-0.0589410589410589,-0.546453546453546,-0.574425574425574,-0.912087912087912,-0.958041958041958,-0.914085914085914,-0.954045954045954,-0.948051948051948,-0.642357642357642,-0.886113886113886,-0.606393606393606,-0.89010989010989,-0.874125874125874,-0.896103896103896,-0.84015984015984,-0.934065934065934,-0.95004995004995,-0.912087912087912,-0.83016983016983,-0.666333666333666,-0.754245754245754,-0.92007992007992,-0.832167832167832,-0.956043956043956,0.51048951048951,0.306693306693307,-0.390609390609391,-0.544455544455544,-0.644355644355644,-0.834165834165834,-0.932067932067932,-0.498501498501498,-0.582417582417582,-0.626373626373626,-0.744255744255744,-0.818181818181818,-0.778221778221778,-0.728271728271728,-0.188811188811189,-0.724275724275724,-0.794205794205794,-0.752247752247752,-0.738261738261738,-0.404595404595405,-0.656343656343656,-0.372627372627373,-0.818181818181818,-0.888111888111888,-0.868131868131868,-0.662337662337662,-0.84015984015984
"S37",0.66033966033966,0.864135864135864,0.692307692307692,0.538461538461539,0.288711288711289,0.270729270729271,0.190809190809191,0.868131868131868,-0.264735264735265,-0.014985014985015,-0.330669330669331,0.188811188811189,0.822177822177822,0.89010989010989,0.706293706293706,0.996003996003996,0.984015984015984,0.88011988011988,0.692307692307692,0.774225774225774,0.588411588411588,0.296703296703297,0.994005994005994,0.996003996003996,0.538461538461539,0.988011988011988,0.998001998001998,0.998001998001998,0.85014985014985,0,-0.080919080919081,-0.186813186813187,-0.252747252747253,-0.246753246753247,-0.0849150849150849,0.402597402597403,-0.128871128871129,-0.280719280719281,-0.194805194805195,-0.474525474525475,-0.746253746253746,-0.854145854145854,-0.95004995004995,-0.95004995004995,-0.922077922077922,-0.894105894105894,-0.948051948051948,-0.134865134865135,-0.456543456543457,-0.476523476523476,-0.954045954045954,-0.986013986013986,-0.954045954045954,-0.978021978021978,-0.974025974025974,-0.958041958041958,-0.962037962037962,-0.938061938061938,-0.108891108891109,-0.374625374625375,-0.806193806193806,-0.818181818181818,-0.888111888111888,-0.268731268731269,-0.468531468531469,0.9000999000999,0.866133866133866,0.444555444555444,-0.480519480519481,-0.834165834165834,-0.426573426573427,-0.238761238761239,0.152847152847153,-0.112887112887113,-0.392607392607393,0.0629370629370629,0.438561438561438,0.782217782217782,0.0449550449550449,0.364635364635365,0.140859140859141,0.602397602397602,0.644355644355644,0.684315684315684,0.62037962037962,0.108891108891109,-0.200799200799201,-0.380619380619381,0.608391608391608,-0.148851148851149
"S61",-0.72027972027972,-0.674325674325674,-0.818181818181818,-0.748251748251748,-0.638361638361638,-0.86013986013986,-0.902097902097902,-0.654345654345654,-0.908091908091908,-0.766233766233766,-0.848151848151848,-0.83016983016983,0.288711288711289,-0.334665334665335,-0.00299700299700301,0.086913086913087,-0.296703296703297,0.388611388611389,-0.664335664335664,-0.594405594405594,-0.842157842157842,-0.682317682317682,-0.492507492507492,-0.244755244755245,0.188811188811189,0.0369630369630369,-0.73026973026973,-0.452547452547453,0.626373626373626,-0.080919080919081,0,0.998001998001998,0.964035964035964,0.99000999000999,0.854145854145854,0.9000999000999,0.898101898101898,0.846153846153846,0.314685314685315,0.754245754245754,0.692307692307692,0.702297702297702,0.412587412587412,0.100899100899101,-0.102897102897103,0.188811188811189,-0.012987012987013,0.086913086913087,0.066933066933067,0.142857142857143,0.264735264735265,0.326673326673327,0.460539460539461,0.242757242757243,0.166833166833167,0.204795204795205,0.388611388611389,0.308691308691309,-0.68031968031968,-0.69030969030969,-0.658341658341658,-0.79020979020979,-0.862137862137862,0.248751248751249,0.396603396603397,-0.68031968031968,-0.782217782217782,-0.882117882117882,-0.882117882117882,-0.926073926073926,-0.754245754245754,-0.496503496503496,-0.614385614385614,-0.796203796203796,-0.794205794205794,-0.79020979020979,-0.894105894105894,-0.652347652347652,-0.732267732267732,-0.874125874125874,-0.902097902097902,-0.834165834165834,-0.736263736263736,-0.634365634365634,-0.66033966033966,-0.768231768231768,-0.906093906093906,-0.874125874125874,-0.698301698301698,-0.676323676323676
"S62",-0.712287712287712,-0.758241758241758,-0.8001998001998,-0.826173826173826,-0.718281718281718,-0.852147852147852,-0.932067932067932,-0.68031968031968,-0.89010989010989,-0.776223776223776,-0.86013986013986,-0.744255744255744,0.0689310689310689,-0.418581418581419,-0.144855144855145,0.098901098901099,-0.384615384615385,0.260739260739261,-0.662337662337662,-0.64035964035964,-0.842157842157842,-0.666333666333666,-0.604395604395604,-0.346653346653347,-0.354645354645355,0.120879120879121,-0.694305694305694,-0.522477522477522,0.202797202797203,-0.186813186813187,0.998001998001998,0,0.916083916083916,0.928071928071928,0.62037962037962,0.77022977022977,0.68031968031968,0.56043956043956,0.0689310689310689,0.752247752247752,0.514485514485514,0.524475524475524,0.266733266733267,0.198801198801199,-0.120879120879121,0.020979020979021,-0.244755244755245,-0.126873126873127,0.118881118881119,0.0309690309690309,0.272727272727273,0.102897102897103,0.252747252747253,0.144855144855145,0.060939060939061,0.258741258741259,0.268731268731269,0.112887112887113,-0.626373626373626,-0.6003996003996,-0.362637362637363,-0.604395604395604,-0.648351648351648,0.0449550449550449,0.160839160839161,-0.638361638361638,-0.758241758241758,-0.78021978021978,-0.7002997002997,-0.73026973026973,-0.594405594405594,-0.434565434565435,-0.408591408591409,-0.622377622377622,-0.618381618381618,-0.668331668331668,-0.732267732267732,-0.672327672327672,-0.666333666333666,-0.814185814185814,-0.868131868131868,-0.838161838161838,-0.728271728271728,-0.726273726273726,-0.656343656343656,-0.566433566433566,-0.804195804195804,-0.768231768231768,-0.674325674325674,-0.516483516483516
"S63",-0.704295704295704,-0.896103896103896,-0.92007992007992,-0.842157842157842,-0.846153846153846,-0.94005994005994,-0.972027972027972,-0.714285714285714,-0.974025974025974,-0.944055944055944,-0.948051948051948,-0.906093906093906,0.232767232767233,-0.290709290709291,-0.154845154845155,-0.170829170829171,-0.532467532467533,0.126873126873127,-0.9000999000999,-0.874125874125874,-0.932067932067932,-0.916083916083916,-0.716283716283716,-0.436563436563437,-0.534465534465534,0.000999000999001076,-0.832167832167832,-0.626373626373626,-0.182817182817183,-0.252747252747253,0.964035964035964,0.916083916083916,0,0.978021978021978,0.582417582417582,0.728271728271728,0.454545454545455,0.452547452547453,-0.070929070929071,0.958041958041958,0.658341658341658,0.82017982017982,0.69030969030969,0.668331668331668,0.478521478521478,0.606393606393606,0.444555444555444,0.156843156843157,0.410589410589411,0.154845154845155,0.686313686313686,0.492507492507493,0.684315684315684,0.57042957042957,0.478521478521478,0.544455544455545,0.368631368631369,0.282717282717283,-0.226773226773227,-0.260739260739261,-0.202797202797203,-0.376623376623377,-0.408591408591409,-0.330669330669331,-0.048951048951049,-0.280719280719281,-0.464535464535465,-0.476523476523476,-0.498501498501498,-0.222777222777223,-0.346653346653347,0.014985014985015,-0.204795204795205,-0.500499500499501,-0.258741258741259,-0.318681318681319,-0.502497502497502,-0.384615384615385,-0.470529470529471,-0.518481518481518,-0.624375624375624,-0.738261738261738,-0.476523476523476,-0.556443556443556,-0.420579420579421,-0.268731268731269,-0.55044955044955,-0.598401598401598,-0.382617382617383,-0.158841158841159
"S65",-0.848151848151848,-0.874125874125874,-0.864135864135864,-0.83016983016983,-0.86013986013986,-0.906093906093906,-0.932067932067932,-0.764235764235764,-0.984015984015984,-0.888111888111888,-0.942057942057942,-0.856143856143856,0.034965034965035,-0.310689310689311,-0.0589410589410589,-0.0429570429570429,-0.332667332667333,0.282717282717283,-0.658341658341658,-0.722277722277722,-0.892107892107892,-0.73026973026973,-0.524475524475524,-0.372627372627373,-0.148851148851149,0.102897102897103,-0.81018981018981,-0.594405594405594,0.63036963036963,-0.246753246753247,0.99000999000999,0.928071928071928,0.978021978021978,0,0.658341658341658,0.894105894105894,0.816183816183816,0.69030969030969,0.072927072927073,0.882117882117882,0.482517482517482,0.714285714285714,0.564435564435565,0.328671328671329,0.0689310689310689,0.404595404595405,0.280719280719281,-0.0109890109890109,0.0709290709290709,0.198801198801199,0.538461538461539,0.534465534465534,0.68031968031968,0.222777222777223,0.514485514485514,0.368631368631369,0.428571428571429,0.416583416583417,-0.536463536463536,-0.500499500499501,-0.420579420579421,-0.608391608391608,-0.764235764235764,0.000999000999001076,-0.032967032967033,-0.9000999000999,-0.922077922077922,-0.864135864135864,-0.892107892107892,-0.604395604395604,-0.46053946053946,-0.538461538461538,-0.772227772227772,-0.814185814185814,-0.7002997002997,-0.702297702297702,-0.906093906093906,-0.896103896103896,-0.806193806193806,-0.924075924075924,-0.916083916083916,-0.944055944055944,-0.836163836163836,-0.868131868131868,-0.802197802197802,-0.796203796203796,-0.912087912087912,-0.902097902097902,-0.74025974025974,-0.732267732267732
"S85",-0.572427572427572,-0.626373626373626,-0.606393606393606,-0.480519480519481,-0.450549450549451,-0.73026973026973,-0.824175824175824,-0.58041958041958,-0.826173826173826,-0.708291708291708,-0.79020979020979,-0.618381618381618,0.078921078921079,-0.212787212787213,0.262737262737263,0.370629370629371,-0.152847152847153,0.380619380619381,-0.292707292707293,-0.234765234765235,-0.612387612387612,-0.434565434565435,-0.378621378621379,-0.204795204795205,-0.096903096903097,0.156843156843157,-0.372627372627373,-0.312687312687313,0.440559440559441,-0.0849150849150849,0.854145854145854,0.62037962037962,0.582417582417582,0.658341658341658,0,0.996003996003996,0.962037962037962,0.998001998001998,0.986013986013986,0.150849150849151,-0.454545454545455,-0.334665334665335,-0.378621378621379,-0.520479520479521,-0.672327672327672,-0.558441558441559,-0.556443556443556,-0.488511488511489,-0.688311688311688,-0.396603396603397,-0.470529470529471,-0.504495504495505,-0.512487512487513,-0.564435564435564,-0.618381618381618,-0.558441558441559,-0.338661338661339,-0.154845154845155,-0.698301698301698,-0.68031968031968,-0.648351648351648,-0.476523476523476,-0.686313686313686,-0.468531468531469,-0.516483516483516,-0.938061938061938,-0.94005994005994,-0.96003996003996,-0.94005994005994,-0.812187812187812,-0.636363636363636,-0.722277722277722,-0.742257742257742,-0.888111888111888,-0.898101898101898,-0.934065934065934,-0.952047952047952,-0.836163836163836,-0.844155844155844,-0.95004995004995,-0.958041958041958,-0.914085914085914,-0.822177822177822,-0.884115884115884,-0.808191808191808,-0.862137862137862,-0.974025974025974,-0.944055944055944,-0.804195804195804,-0.908091908091908
"S86",0.066933066933067,0.014985014985015,-0.416583416583417,-0.360639360639361,-0.292707292707293,-0.338661338661339,-0.666333666333666,-0.044955044955045,-0.662337662337662,-0.466533466533467,-0.724275724275724,-0.486513486513486,0.546453546453546,0.0769230769230769,0.478521478521478,0.652347652347652,0.436563436563437,0.558441558441559,-0.0309690309690309,-0.258741258741259,-0.344655344655345,-0.362637362637363,-0.0729270729270729,0.254745254745255,-0.0309690309690309,0.332667332667333,-0.028971028971029,0.244755244755245,0.502497502497502,0.402597402597403,0.9000999000999,0.77022977022977,0.728271728271728,0.894105894105894,0.996003996003996,0,0.898101898101898,0.998001998001998,0.992007992007992,0.146853146853147,-0.200799200799201,-0.338661338661339,-0.58041958041958,-0.492507492507492,-0.644355644355644,-0.566433566433566,-0.65034965034965,-0.55044955044955,-0.418581418581419,-0.370629370629371,-0.666333666333666,-0.528471528471528,-0.616383616383616,-0.708291708291708,-0.706293706293706,-0.644355644355644,-0.432567432567433,-0.180819180819181,-0.432567432567433,-0.324675324675325,-0.282717282717283,-0.294705294705295,-0.274725274725275,0.00299700299700301,0.0909090909090908,-0.646353646353646,-0.698301698301698,-0.634365634365634,-0.772227772227772,-0.544455544455544,-0.234765234765235,-0.180819180819181,-0.368631368631369,-0.62037962037962,-0.304695304695305,-0.58041958041958,-0.430569430569431,-0.512487512487513,-0.498501498501498,-0.554445554445554,-0.766233766233766,-0.732267732267732,-0.584415584415584,-0.578421578421578,-0.450549450549451,-0.426573426573427,-0.778221778221778,-0.684315684315684,-0.390609390609391,-0.486513486513486
"S87",-0.704295704295704,-0.54045954045954,-0.496503496503496,-0.412587412587413,-0.564435564435564,-0.716283716283716,-0.764235764235764,-0.672327672327672,-0.83016983016983,-0.712287712287712,-0.73026973026973,-0.674325674325674,0.302697302697303,0.198801198801199,0.288711288711289,0.354645354645355,0.322677322677323,0.328671328671329,-0.188811188811189,-0.0949050949050949,-0.498501498501498,-0.604395604395604,-0.376623376623377,-0.100899100899101,0.0129870129870129,0.106893106893107,-0.452547452547453,-0.236763236763237,0.66033966033966,-0.128871128871129,0.898101898101898,0.68031968031968,0.454545454545455,0.816183816183816,0.962037962037962,0.898101898101898,0,0.942057942057942,0.386613386613387,0.312687312687313,-0.356643356643357,-0.164835164835165,-0.472527472527473,-0.74025974025974,-0.718281718281718,-0.784215784215784,-0.598401598401598,-0.462537462537463,-0.66033966033966,-0.276723276723277,-0.512487512487513,-0.466533466533467,-0.558441558441559,-0.61038961038961,-0.692307692307692,-0.534465534465534,-0.176823176823177,-0.112887112887113,-0.846153846153846,-0.796203796203796,-0.908091908091908,-0.926073926073926,-0.95004995004995,0.0649350649350648,-0.438561438561439,-0.92007992007992,-0.932067932067932,-0.966033966033966,-0.95004995004995,-0.94005994005994,-0.766233766233766,-0.814185814185814,-0.882117882117882,-0.914085914085914,-0.91008991008991,-0.902097902097902,-0.96003996003996,-0.852147852147852,-0.886113886113886,-0.948051948051948,-0.99000999000999,-0.952047952047952,-0.682317682317682,-0.868131868131868,-0.89010989010989,-0.862137862137862,-0.978021978021978,-0.984015984015984,-0.878121878121878,-0.958041958041958
"S88",-0.606393606393606,-0.63036963036963,-0.608391608391608,-0.532467532467533,-0.678321678321678,-0.74025974025974,-0.892107892107892,-0.596403596403596,-0.9000999000999,-0.764235764235764,-0.792207792207792,-0.774225774225774,0.060939060939061,-0.162837162837163,0.212787212787213,0.052947052947053,-0.178821178821179,0.0969030969030968,-0.384615384615385,-0.388611388611389,-0.504495504495505,-0.606393606393606,-0.51048951048951,-0.346653346653347,-0.418581418581419,-0.096903096903097,-0.366633366633367,-0.380619380619381,0.020979020979021,-0.280719280719281,0.846153846153846,0.56043956043956,0.452547452547453,0.69030969030969,0.998001998001998,0.998001998001998,0.942057942057942,0,0.938061938061938,0.140859140859141,-0.386613386613387,-0.212787212787213,-0.422577422577423,-0.398601398601399,-0.644355644355644,-0.482517482517482,-0.576423576423576,-0.634365634365634,-0.654345654345654,-0.554445554445554,-0.416583416583417,-0.240759240759241,-0.330669330669331,-0.424575424575425,-0.458541458541459,-0.334665334665335,-0.418581418581419,-0.136863136863137,-0.732267732267732,-0.712287712287712,-0.606393606393606,-0.626373626373626,-0.684315684315684,-0.534465534465534,-0.636363636363636,-0.882117882117882,-0.914085914085914,-0.95004995004995,-0.926073926073926,-0.868131868131868,-0.626373626373626,-0.688311688311688,-0.752247752247752,-0.86013986013986,-0.882117882117882,-0.904095904095904,-0.858141858141858,-0.868131868131868,-0.886113886113886,-0.914085914085914,-0.946053946053946,-0.924075924075924,-0.854145854145854,-0.844155844155844,-0.8001998001998,-0.774225774225774,-0.948051948051948,-0.928071928071928,-0.82017982017982,-0.846153846153846
"S89",-0.644355644355644,-0.544455544455544,-0.326673326673327,-0.430569430569431,-0.438561438561439,-0.558441558441559,-0.816183816183816,-0.652347652347652,-0.652347652347652,-0.696303696303696,-0.838161838161838,-0.632367632367632,-0.164835164835165,-0.228771228771229,0.0769230769230769,0.122877122877123,-0.138861138861139,-0.0569430569430569,-0.314685314685315,-0.384615384615385,-0.490509490509491,-0.558441558441559,-0.504495504495505,-0.138861138861139,-0.194805194805195,-0.200799200799201,-0.486513486513486,-0.302697302697303,0.034965034965035,-0.194805194805195,0.314685314685315,0.0689310689310689,-0.070929070929071,0.072927072927073,0.986013986013986,0.992007992007992,0.386613386613387,0.938061938061938,0,-0.338661338661339,-0.686313686313686,-0.726273726273726,-0.74025974025974,-0.556443556443556,-0.706293706293706,-0.778221778221778,-0.864135864135864,-0.776223776223776,-0.82017982017982,-0.496503496503496,-0.656343656343656,-0.664335664335664,-0.706293706293706,-0.904095904095904,-0.848151848151848,-0.59040959040959,-0.490509490509491,-0.104895104895105,-0.808191808191808,-0.684315684315684,-0.866133866133866,-0.638361638361638,-0.796203796203796,-0.546453546453546,-0.616383616383616,-0.91008991008991,-0.956043956043956,-0.98001998001998,-0.908091908091908,-0.928071928071928,-0.836163836163836,-0.862137862137862,-0.868131868131868,-0.89010989010989,-0.852147852147852,-0.932067932067932,-0.946053946053946,-0.874125874125874,-0.924075924075924,-0.904095904095904,-0.954045954045954,-0.96003996003996,-0.904095904095904,-0.914085914085914,-0.914085914085914,-0.95004995004995,-0.992007992007992,-0.98001998001998,-0.928071928071928,-0.966033966033966
"S112",-0.888111888111888,-0.836163836163836,-0.834165834165834,-0.748251748251748,-0.812187812187812,-0.838161838161838,-0.902097902097902,-0.82017982017982,-0.952047952047952,-0.864135864135864,-0.888111888111888,-0.878121878121878,0.386613386613387,0.150849150849151,0.230769230769231,-0.108891108891109,-0.130869130869131,0.0569430569430569,-0.628371628371628,-0.596403596403596,-0.628371628371628,-0.692307692307692,-0.67032967032967,-0.516483516483516,-0.206793206793207,-0.598401598401598,-0.696303696303696,-0.548451548451548,-0.0589410589410589,-0.474525474525475,0.754245754245754,0.752247752247752,0.958041958041958,0.882117882117882,0.150849150849151,0.146853146853147,0.312687312687313,0.140859140859141,-0.338661338661339,0,0.896103896103896,0.94005994005994,0.83016983016983,0.556443556443556,0.484515484515484,0.546453546453546,0.372627372627373,0.416583416583417,0.474525474525475,0.0889110889110889,0.464535464535464,0.234765234765235,0.56043956043956,0.194805194805195,0.272727272727273,0.268731268731269,0.128871128871129,-0.136863136863137,-0.794205794205794,-0.762237762237762,-0.904095904095904,-0.926073926073926,-0.734265734265734,-0.918081918081918,-0.874125874125874,-0.938061938061938,-0.894105894105894,-0.922077922077922,-0.958041958041958,-0.94005994005994,-0.93006993006993,-0.794205794205794,-0.942057942057942,-0.976023976023976,-0.898101898101898,-0.892107892107892,-0.972027972027972,-0.888111888111888,-0.958041958041958,-0.994005994005994,-0.976023976023976,-0.98001998001998,-0.678321678321678,-0.706293706293706,-0.822177822177822,-0.872127872127872,-0.986013986013986,-0.826173826173826,-0.818181818181818,-0.982017982017982
"S113",-0.97002997002997,-0.952047952047952,-0.938061938061938,-0.944055944055944,-0.95004995004995,-0.976023976023976,-0.982017982017982,-0.92007992007992,-0.984015984015984,-0.928071928071928,-0.964035964035964,-0.942057942057942,-0.63036963036963,-0.322677322677323,-0.618381618381618,-0.584415584415584,-0.524475524475524,-0.572427572427572,-0.91008991008991,-0.912087912087912,-0.908091908091908,-0.908091908091908,-0.906093906093906,-0.83016983016983,-0.548451548451548,-0.85014985014985,-0.882117882117882,-0.834165834165834,-0.546453546453546,-0.746253746253746,0.692307692307692,0.514485514485514,0.658341658341658,0.482517482517482,-0.454545454545455,-0.200799200799201,-0.356643356643357,-0.386613386613387,-0.686313686313686,0.896103896103896,0,0.994005994005994,0.254745254745255,-0.264735264735265,-0.388611388611389,-0.128871128871129,-0.406593406593407,-0.396603396603397,-0.57042957042957,-0.524475524475524,-0.276723276723277,-0.102897102897103,-0.0729270729270729,-0.72027972027972,-0.56043956043956,-0.68031968031968,-0.642357642357642,-0.58041958041958,-0.962037962037962,-0.92007992007992,-0.984015984015984,-0.958041958041958,-0.984015984015984,-0.682317682317682,-0.462537462537463,-0.96003996003996,-0.972027972027972,-0.984015984015984,-0.976023976023976,-0.944055944055944,-0.978021978021978,-0.93006993006993,-0.964035964035964,-0.992007992007992,-0.972027972027972,-0.98001998001998,-0.994005994005994,-0.948051948051948,-0.978021978021978,-0.994005994005994,-0.996003996003996,-0.978021978021978,-0.876123876123876,-0.812187812187812,-0.9000999000999,-0.95004995004995,-0.98001998001998,-0.91008991008991,-0.934065934065934,-0.99000999000999
"S114",-0.992007992007992,-0.98001998001998,-0.982017982017982,-0.976023976023976,-0.988011988011988,-0.986013986013986,-0.988011988011988,-0.982017982017982,-0.998001998001998,-0.984015984015984,-0.996003996003996,-0.972027972027972,-0.0949050949050949,-0.278721278721279,-0.278721278721279,-0.554445554445554,-0.678321678321678,-0.606393606393606,-0.942057942057942,-0.956043956043956,-0.948051948051948,-0.964035964035964,-0.914085914085914,-0.892107892107892,-0.55044955044955,-0.876123876123876,-0.95004995004995,-0.946053946053946,-0.574425574425574,-0.854145854145854,0.702297702297702,0.524475524475524,0.82017982017982,0.714285714285714,-0.334665334665335,-0.338661338661339,-0.164835164835165,-0.212787212787213,-0.726273726273726,0.94005994005994,0.994005994005994,0,0.450549450549451,0.046953046953047,-0.158841158841159,0.104895104895105,-0.230769230769231,-0.102897102897103,-0.104895104895105,-0.420579420579421,-0.044955044955045,0.0269730269730271,0.162837162837163,-0.394605394605395,-0.248751248751249,-0.226773226773227,-0.374625374625375,-0.288711288711289,-0.976023976023976,-0.956043956043956,-0.99000999000999,-0.952047952047952,-0.822177822177822,-0.872127872127872,-0.716283716283716,-0.966033966033966,-0.986013986013986,-0.988011988011988,-0.994005994005994,-0.992007992007992,-0.99000999000999,-0.762237762237762,-0.936063936063936,-0.994005994005994,-0.924075924075924,-0.958041958041958,-0.996003996003996,-0.982017982017982,-0.984015984015984,-0.998001998001998,-0.998001998001998,-0.996003996003996,-0.708291708291708,-0.884115884115884,-0.968031968031968,-0.968031968031968,-1,-0.916083916083916,-0.966033966033966,-0.976023976023976
"S161",-0.972027972027972,-0.996003996003996,-1,-0.994005994005994,-0.994005994005994,-0.996003996003996,-1,-0.99000999000999,-1,-0.994005994005994,-0.998001998001998,-0.996003996003996,-0.948051948051948,-0.918081918081918,-0.884115884115884,-0.928071928071928,-0.798201798201798,-0.914085914085914,-0.992007992007992,-0.982017982017982,-0.992007992007992,-0.982017982017982,-0.94005994005994,-0.972027972027972,-0.98001998001998,-0.922077922077922,-0.986013986013986,-0.97002997002997,-0.912087912087912,-0.95004995004995,0.412587412587412,0.266733266733267,0.69030969030969,0.564435564435565,-0.378621378621379,-0.58041958041958,-0.472527472527473,-0.422577422577423,-0.74025974025974,0.83016983016983,0.254745254745255,0.450549450549451,0,0.998001998001998,0.996003996003996,0.994005994005994,0.998001998001998,0.978021978021978,0.944055944055944,0.898101898101898,0.998001998001998,0.996003996003996,0.996003996003996,0.998001998001998,0.996003996003996,0.988011988011988,0.98001998001998,0.98001998001998,0.496503496503496,0.518481518481519,0.286713286713287,0.0849150849150848,0.238761238761239,-0.0729270729270729,0.302697302697303,-0.0309690309690309,0.0429570429570429,-0.376623376623377,-0.208791208791209,0.124875124875125,0.210789210789211,0.0849150849150848,-0.102897102897103,-0.228771228771229,-0.070929070929071,-0.200799200799201,-0.378621378621379,-0.154845154845155,-0.140859140859141,-0.048951048951049,-0.0369630369630369,-0.048951048951049,-0.166833166833167,0.112887112887113,0.092907092907093,-0.148851148851149,-0.352647352647353,-0.122877122877123,0.294705294705295,-0.214785214785215
"S162",-0.972027972027972,-0.982017982017982,-0.996003996003996,-0.996003996003996,-0.984015984015984,-0.988011988011988,-0.994005994005994,-0.966033966033966,-0.994005994005994,-0.996003996003996,-0.998001998001998,-0.998001998001998,-0.948051948051948,-0.984015984015984,-0.936063936063936,-0.98001998001998,-0.964035964035964,-0.942057942057942,-0.986013986013986,-0.984015984015984,-0.994005994005994,-0.984015984015984,-0.946053946053946,-0.95004995004995,-0.988011988011988,-0.898101898101898,-0.978021978021978,-0.978021978021978,-0.958041958041958,-0.95004995004995,0.100899100899101,0.198801198801199,0.668331668331668,0.328671328671329,-0.520479520479521,-0.492507492507492,-0.74025974025974,-0.398601398601399,-0.556443556443556,0.556443556443556,-0.264735264735265,0.046953046953047,0.998001998001998,0,0.998001998001998,0.998001998001998,0.998001998001998,0.99000999000999,0.982017982017982,0.938061938061938,0.998001998001998,0.996003996003996,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0.998001998001998,0.984015984015984,0.636363636363636,0.706293706293706,0.422577422577423,0.130869130869131,0.320679320679321,-0.134865134865135,0.098901098901099,-0.0789210789210789,-0.182817182817183,-0.428571428571429,-0.134865134865135,0.0269730269730271,0.170829170829171,0.0129870129870129,-0.242757242757243,-0.236763236763237,-0.118881118881119,-0.126873126873127,-0.406593406593407,-0.184815184815185,-0.174825174825175,-0.238761238761239,-0.144855144855145,-0.132867132867133,-0.372627372627373,-0.282717282717283,-0.0669330669330669,-0.268731268731269,-0.278721278721279,-0.312687312687313,-0.034965034965035,-0.172827172827173
