"","S1","S2","S3","S4","S5","S6","S7","S9","S10","S11","S12","S13","S15","S16","S17","S18","S19","S20","S22","S23","S24","S25","S26","S27","S28","S30","S34","S35","S36","S37","S61","S62","S63","S65","S85","S86","S87","S88","S89","S112","S113","S114","S161","S162","S164","S165","S166","S167","S168","S169","S170","S171","S172","S173","S174","S175","S176","S177","S179","S182","S187","S188","S191","S194","S196","S197","S198","S201","S202","S203","S204","S205","S206","S207","S208","S209","S210","S213","S214","S215","S216","S217","S218","S219","S220","S221","S222","S223","S224","S225"
"S35",-6.20544234914853,-6.43365602356077,-6.4057905782842,-6.05213235198479,-5.23692605957795,-5.07364104698659,-4.69544421644557,-5.69342529729855,-4.10921493201789,-3.80540624531924,-3.70429063035248,-4.4986085626734,-4.28720788938166,-5.76470779137597,-3.17763479133503,-4.37952143972255,-5.25304389364,-3.81460720668344,-5.56029037314948,-5.22101687992348,-4.24019871630585,-5.1299457989882,-5.98419258242024,-5.83913883046429,-2.45583555184429,-4.08266544725248,-6.78347077617371,0,-3.31159553797552,-6.14729839322825,-2.21401945813066,-0.890687488483019,-2.57652529553359,-2.08450541774114,-2.59008382262127,-2.93605855921708,-2.11361881747704,-1.73110392938347,-2.05568643145573,-2.67205316558235,-2.62124773403135,-2.76618586586195,0.74547594350285,0.827185609442176,0.969435584568531,1.13993785236199,1.57102854160067,-3.14218839351556,-2.44014383078649,-2.09979037908313,1.58304595299145,0.623394881154499,1.28425094344717,2.23998125358589,0.753034062034115,3.01183971805147,2.41185396057832,2.12493886471711,-2.68622604108721,-2.2495471740306,-0.694655496988647,-0.261135192025898,-0.489463382885826,-1.49800711640947,1.83107491140356,-5.32129685583263,-5.52582346066978,-4.64091035712257,-1.92257596808052,-1.96472757829171,-0.305291280069945,-0.341167542466326,-2.39276598603017,-1.9648998113895,-0.204379679559038,-1.75890071394022,-4.46440579143346,-4.56993890340996,-2.25793211304587,-3.20427082493713,-2.96013603324988,-4.5711135684346,-3.57120589958325,-3.87529693004439,-3.60042164375271,-3.52605246035192,-2.76054929332918,-1.92757374523652,-4.19036449328251,-2.84308453021417
"S36",-0.697706498086545,-2.67901713869229,-2.18766238111414,-2.6838258324314,-1.73466248765097,-1.94136251130189,-0.578647843653179,-1.06463329852676,-0.726556152372241,-1.29588824199193,-0.0858939388833844,-1.08882490465717,-1.39602884578181,-2.39301788344999,-1.25076426818826,-2.7873684706674,-1.45349161383899,-1.84868892639624,1.00679124493749,0.761961846344755,0.734495392094089,-0.947615250805498,-1.84978843698309,-0.927828995847695,-2.58521653266058,-1.31299310456407,-1.57260719151268,-3.31159553797552,0,-2.35934229196767,-1.81664703851711,-2.02191252187004,-0.814159393894957,-1.72015983909898,-1.5549830428451,-0.21477975709203,-1.21005134994271,-0.104127060429006,-1.29991827538981,-1.93375748951362,-2.1289745384273,-1.75015384987302,2.08419592089324,2.04528873007505,2.57504899816274,1.94553905687742,2.40690567800151,0.242532267969961,0.479801702646836,0.889904080256025,1.97886948447024,1.72334413408652,2.28215370501885,2.5598412956027,1.89465528382534,3.89105824560258,2.07579824488063,2.38002604150928,-0.152915699051096,1.50107188118894,0.767084049826035,1.30453393722692,0.935323224128615,0.173104255927645,0.340289161669654,0.00588571914775552,0.842503559301317,1.30126482173035,0.506737603315238,-0.015970560240353,0.260341116736483,3.07352770703056,1.54648521392313,0.18118000803168,0.110017622922651,2.14478694964567,1.77471466850977,1.76326588170824,2.11074284396961,2.22247571602948,1.64071048280895,1.16111273163571,-0.238063256376904,0.800745400958916,0.851975739544871,1.4641774586575,0.78568245315414,0.801019430575385,2.98735255054721,1.27852104354166
"S37",-5.73770974387795,-6.4001319820651,-6.0992607111616,-6.16085146279463,-5.51334822601733,-5.67050924449211,-5.2668178166556,-6.16769689424692,-3.98407962067583,-4.04361074919453,-3.58649031321231,-4.67295345748662,-6.07136773395568,-6.19156409189905,-4.28612600570898,-5.30075889546515,-5.96917529635023,-4.7778807483918,-5.44946401619719,-4.74517567980671,-4.06101226344884,-2.71956875325887,-6.91402434844573,-5.87037649453262,-3.65087512288076,-5.72226018570093,-6.6834744661716,-6.14729839322825,-2.35934229196767,0,-3.62053859530351,-2.68650113642989,-3.32145100153787,-2.71333253461552,-2.53735886071732,-4.03057102278436,-2.30676684916995,-3.05365376757603,-1.27159693420709,-2.84072074140158,-2.61486714044225,-3.30607636633462,0.269149537255112,0.830892066314717,0.554084440126499,0.801780770479949,0.932356008885831,-3.45078503795427,-2.95336842329122,-2.01613060136811,0.36458679340013,0.01207737422287,0.524649727248328,1.75568999791379,-0.0579537036742554,2.05124981216736,2.61066630029975,0.589462692285772,-3.05448219143267,-2.70334160083687,-0.638237099113713,0.52152070868097,-0.03271653007529,-1.63296806578672,-1.46963227555037,-6.05866106927089,-5.89298818849307,-5.81896576061939,-2.12338257741586,-2.64733231321928,-1.25780129694148,-1.37737250981777,-3.46587377147353,-3.24225134745645,-1.62561075169425,-3.83746768322547,-5.15455428787083,-6.36153961473285,-2.51331694213827,-4.02128210537539,-3.11551773970085,-4.89877383601788,-3.72374725780227,-4.30768829697296,-4.48377701548538,-4.29257452647702,-2.84705374365141,-2.03928054809654,-5.45047706766829,-3.47469842276796
"S61",-0.394512372071251,-2.60003434580599,-1.85119773890823,-1.99909059022831,-1.85966658149425,-2.08207171345657,-0.244634681988395,-2.96514283372307,-0.737366208614445,-1.53228518115907,-1.73428332710306,-2.51351076800258,-1.35865231621712,-1.24577844520431,-0.713778068812994,-2.2007496658733,-1.99997755204942,-1.97963875680061,-0.0107694597252505,1.19596667303544,0.131380626855189,-0.514835841474958,-3.33898581833091,-2.50282267832623,-0.992676992518774,-2.23598890564018,-2.15603687082222,-2.21401945813066,-1.81664703851711,-3.62053859530351,0,-3.15984147480502,-4.12633850928942,-3.49768885311685,-2.61190922268544,-3.85470229435693,-2.40812591334893,-3.84922941555726,-1.78869917700393,-3.33978926910875,-3.01557465109947,-3.68794483928386,-3.16189676207507,-2.82198858138694,-0.696775887252588,-2.0785940434907,-1.63745075161653,-1.91650818065394,-2.68839113001221,-2.39801192819852,-2.1630069023479,-2.38922575143038,-2.73256199668934,-1.84962665976327,-2.77107389688815,-2.13747210702145,-1.15467848320936,-2.32277258789798,-1.90535607852205,-1.5758081075708,-0.89443703835718,-0.233226157894861,-0.0523702872923491,-1.65141108064469,-1.82096747198524,-1.37167843704785,-1.08428035785228,-1.34564316040433,-1.29670972691707,-1.82728135055678,0.167647350740119,0.337870655694287,-1.75548847881307,-1.62404061857398,-0.634795154429442,-0.649202988382694,-1.14101319282745,-0.924328391011248,-0.637161707395498,-0.647845260379206,-1.17576031364381,-1.38000975429877,-0.440265613657185,-2.08751940879781,-1.2045773011715,-1.80477114716934,-1.28997536314973,-1.0308052634039,-1.08953916346551,-1.13919043442759
"S62",-0.115663531782213,-2.52114054571174,-2.16987903979207,-2.21976594535048,-1.9218759772453,-1.89471594073373,-0.450932540787798,-2.74673743891509,-1.28125657883546,-2.07451836809962,-2.19042613683985,-2.07347137599655,-1.03142159624088,-1.26586294027693,-0.747420907504266,-1.8181397929487,-1.77104456715251,-1.6351863161567,-0.391145213630874,1.00352373781279,-0.316630822908307,1.09906539322012,-2.55877197634775,-2.4642790858121,0.429226647833049,-1.45343544591166,-1.76492078046871,-0.890687488483019,-2.02191252187004,-2.68650113642989,-3.15984147480502,0,-3.18787553833871,-2.78886804671916,-2.09113644363309,-2.80895274305208,-1.91571605035182,-2.76075354213795,-1.1846543433876,-3.14180948156566,-2.85049927587849,-2.71584070115318,-2.69591423644265,-2.5141806428307,0.446050351045259,-1.80560033191277,-2.02998192239595,-1.74117817118369,-2.53317314741058,-1.95260548706318,-2.12250331782168,-2.01584200904976,-2.30215469719523,-2.05651109271974,-2.36326695168544,-2.33682749013716,-1.49922010864033,-2.49635939881797,-1.78701363567886,-1.54673550832054,-1.04192038260783,-0.816076472608538,-0.55401455751031,-1.55772715090158,-1.52483681761592,-1.89110091911699,-1.627672753445,-1.51426884591468,-1.39565591212742,-2.20306454399467,-0.23184432559197,-0.491065539077409,-1.32277001015267,-1.35242308944921,-0.974388910605991,-0.763213560609028,-1.14175789650411,-1.21330219755733,-1.22816136700782,-0.977343100557127,-0.956866922021024,-1.56403209004728,-1.14124667698337,-1.99537455121262,-1.41786496699228,-1.91204642433828,-1.57662561033174,-1.32173207621444,-1.02703716941571,-1.58000080176775
"S63",-1.43166869287399,-1.93188557084605,-1.34511798167082,-1.91331159133394,-1.09551872350539,-1.39941106129388,-1.61999918474001,-2.52429487300815,-1.08931080132643,-2.02179661180562,-1.64556818379447,-1.75790437066179,-1.68344709983122,-2.29378616989546,-1.24545159230076,-1.77170820306094,-2.05461016869454,-2.19935348218873,1.22559711097314,0.413743301675527,0.857541787941326,1.37005103487085,-2.83475864778702,-2.68449623838256,-1.17039536179115,-2.12760718028951,-2.10141875545294,-2.57652529553359,-0.814159393894957,-3.32145100153787,-4.12633850928942,-3.18787553833871,0,-3.12236090828485,-2.204651484348,-3.52153555564027,-1.49841205093499,-3.2781745945288,-1.62069681232792,-3.98017353974473,-2.98180550522221,-3.7867824125159,-3.30095968618644,-3.65667795164891,-3.26188485609696,-3.32999011859551,-2.4689350870014,-2.00395151146061,-3.53525604892193,-2.45149666615817,-3.59436487410895,-3.28021837201053,-3.49812526230461,-2.73349353642456,-3.08664870538109,-2.76421871388081,-2.24888496186719,-3.1409613648336,-2.13565497611286,-2.2533138981315,-2.05981068717859,-1.62215573782485,-2.2110622718516,-0.581611877072674,-1.31633779448585,-2.02533837151427,-1.76215932181916,-2.05854574460001,-1.95703774178922,-2.99875133759176,-2.05171481138328,-0.509820420799562,-2.44339830960308,-2.20263968336047,-1.34078371743658,-1.72572607132253,-1.77447306506512,-1.73897283367917,-1.17719557451986,-1.98117547368473,-0.982778610769085,-2.1373003613943,-1.4724464523991,-2.15387007117116,-2.27673483625595,-2.55975581987094,-2.20045032130673,-1.65716101948858,-2.05259239681752,-2.51827944580926
"S65",-0.94964026142917,-2.26716461644736,-1.55669158946383,-1.92864080860185,-1.80957390073646,-2.04615354373914,-1.14770072366523,-2.02197254263848,-1.63643539179375,-2.21474845916965,-1.70100268575035,-2.18931696410448,-1.77506017522487,-1.71788857067644,-1.59014205741012,-1.66059776045789,-1.27068954291871,-1.65276720779115,-0.105658682446651,-0.0855097100793812,0.240287319370174,0.500907514307256,-2.40982377260515,-1.97872472570362,-1.64256098000844,-2.74883763116295,-1.96507950099141,-2.08450541774114,-1.72015983909898,-2.71333253461552,-3.49768885311685,-2.78886804671916,-3.12236090828485,0,-2.08555243888777,-3.61293793593176,-1.83821283219113,-3.21004504548263,-1.46623923276809,-2.896562324802,-2.72455803448345,-3.14409749233179,-2.42393437481135,-2.23142014343163,-1.41976816356629,-1.81931091163917,-1.95198635100947,-1.3842618449191,-2.31371232497219,-2.03704480371447,-2.19846248375625,-2.16406365741372,-2.22726334914295,-1.8543101627124,-2.34178586017275,-1.86925468409462,-1.07817418448883,-2.31755595450879,-1.73844915724372,-1.6538691850955,-0.975681318741332,-0.630039634623015,-0.67126085309554,-1.36089663283483,-1.4590866657223,-1.05905762740546,-0.986995935815658,-1.01381380973624,-1.63221159424403,-2.31946270076922,-0.0132840337162659,-0.905583735278964,-0.860428557254314,-1.22789851239475,-0.853410280989995,-0.223816716018877,-0.781834141878899,-0.401044646907116,-1.08285372644159,-0.465384211846976,0.0660290259798152,-1.13173311912092,-0.962246549457523,-1.53622107761854,-1.23279705418913,-1.61566858039262,-1.08699209900743,-1.10712654796226,-0.763097980710943,-1.36554774114651
"S85",-2.10196184239814,-2.31568334871431,-1.60062959508141,-2.13959186908082,-1.70412892823977,-2.57667257036913,-1.74415176857721,-1.90555326757761,-1.62307316582127,-1.56649411361461,-1.87394029599736,-2.14137007560499,-1.65195435119393,-1.82701225171327,-2.15645990065297,-1.75420553158025,-1.8184660336432,-1.72744460801387,-2.39456168507804,-1.81972619903191,-1.5663102886518,-0.311184383615612,-2.04605056067319,-2.1355003642572,-1.67840636693651,-2.57506679807535,-2.01606806061147,-2.59008382262127,-1.5549830428451,-2.53735886071732,-2.61190922268544,-2.09113644363309,-2.204651484348,-2.08555243888777,0,-3.57868861880786,-2.17382438187276,-3.73121388520422,-2.5282330206539,-2.62442157490345,-2.35859229232164,-2.29722618429225,-1.58772392746203,-1.57432450376231,-1.8710425582183,-1.42329046022196,-1.13730132025402,-1.51677444302028,-1.70874720436585,-1.14396291796983,-1.03976245138253,-1.06556761651532,-1.6553515830236,-0.824015383781903,-1.29202336097833,-1.14595532678752,-0.594935744875777,-1.59029215771455,-1.36058467753658,-0.977434799602474,-0.977038424749483,-0.874583351604141,-0.942622964362805,-1.09658252647934,-0.637459875477671,-0.200714069075523,-0.290218771131429,-0.619043979564948,-1.25582392261401,-0.973555495098877,-1.1193641851267,0.38092641805611,-1.08626265747051,-0.332286086245113,-0.537223310204001,-0.0836829498121563,-0.349814405271399,-0.0252191432171468,-1.27005800539803,-0.311899307734056,0.463861425383996,-1.1801438060242,-0.851634567453193,-1.23618870068379,-0.980942073927711,-1.03447536767726,-0.682611062916571,-1.03135551549584,-1.03186544861921,-0.714453280217544
"S86",-2.41366071770955,-2.46511791486296,-2.62458957471934,-2.65980106677111,-2.74821343253139,-2.83802772955488,-0.915458244985595,-2.47639077249315,-1.44922341719865,-1.87944826540128,-1.91993604087033,-2.60346414872324,-2.46221830383872,-2.10265149383968,-1.71825297642474,-2.25916563798036,-2.75955975962017,-2.51268355381672,-2.74383083030213,-1.97797591700614,-1.24403096905728,-1.06801087323001,-2.82860923881371,-3.24117693790221,-1.89216340511762,-2.76143819887943,-3.0075804763523,-2.93605855921708,-0.21477975709203,-4.03057102278436,-3.85470229435693,-2.80895274305208,-3.52153555564027,-3.61293793593176,-3.57868861880786,0,-2.48078879568639,-4.79493962153001,-3.06666524356451,-2.87894518248,-2.1561138479043,-3.05769724221381,-1.05429342434851,-1.65780955281391,-0.691552696903731,-0.808732021571352,-0.152075024285044,-1.6393762488611,-1.63834280507874,-0.975789995867845,-0.0589530994353233,-1.43044098847959,-1.21526493141533,0.279218947895882,-0.838152748729922,0.263179386143295,0.744856118241381,-1.15479994314612,-2.16065853448934,-1.829870094717,-1.86632567649825,-1.16317539603565,-1.2355295501202,-1.18133592791866,-1.1333190893154,-0.865998771745311,-1.68235341315724,-1.74900800936856,-1.97805974112551,-2.16107167310428,-0.0043442265734248,-1.29155769901251,-2.0500718081144,-1.22134523179943,-0.976799589696256,-0.155383811761362,-0.451954325437009,-0.340863756259533,-1.09720191116933,0.0500509658801905,-0.739896440265219,-1.86187086090203,-1.01217224461734,-1.79537774348478,-1.78682994754294,-1.21877318827842,-0.678161503826177,-0.751309023386351,-1.52574445953553,-1.2286107654391
"S87",-1.29517125684302,-1.98798641523102,-1.85295205886562,-2.09112397108825,-1.73812319992258,-1.56187179648336,-1.46887647313712,-1.95087161759216,-1.43327992423807,-1.75819171399449,-1.59559793272042,-1.52070699710747,-1.01943577865776,-1.5519008329053,-0.664059380473257,-1.70846185275552,-1.55344284191183,-1.88845760170592,-2.01216092051279,-1.77793492902922,-1.55947505457589,-1.96669403617706,-1.61990851350704,-1.66540948997785,-1.88540918982248,-1.74240738122625,-1.77282855750567,-2.11361881747704,-1.21005134994271,-2.30676684916995,-2.40812591334893,-1.91571605035182,-1.49841205093499,-1.83821283219113,-2.17382438187276,-2.48078879568639,0,-2.65945965215274,-2.00947555959337,-1.66120855367635,-1.32547610994786,-1.44048771967745,-1.1246196720471,-0.922509049223013,-1.06258620383034,-0.842733792131689,-0.76618863289319,-1.22015143196755,-1.28818643790601,-1.17144508145874,-1.02038497884438,-0.823936727936763,-1.18054136931864,-0.638449189982102,-0.938015306269042,-0.872404728907621,-0.546214583369561,-1.21333741190429,-1.05289093710649,-1.13660906958161,-0.652288830591439,-0.310718870307888,-0.498184657524822,-1.34681397918101,-0.783691084088128,-0.927277157100861,-0.772809268719539,-0.827510495895321,-1.54062803570761,-1.33175493758973,-1.1068602247085,0.0297336887304929,-1.01862739925456,-1.06251804117762,-0.919521435255172,-0.328324587415171,-0.893990510970214,-0.697099551225309,-0.732284329193495,-0.572291553943072,0.28190017600049,-1.042956943705,-1.05684197231726,-1.20356317158338,-1.13669375420854,-1.1583253891688,-0.728133668102714,-1.13021739558082,-0.644030450278615,-0.792127747700791
"S88",-1.14934914002116,-1.96971199427159,-1.15428737681782,-0.761065898608284,-1.28142198821475,-2.46068528104479,-0.287756667711765,-1.09066788827944,-0.690605624065433,-0.431834265273363,-1.18129391962181,-1.56117639378397,-1.74256283113662,-0.692999582485656,-1.16679606866963,-0.734835633627756,-0.957132385665741,-0.941994780420532,-2.70369321686306,-0.928995734972046,-0.738295148892278,0.340916805174802,-0.836134139670478,-0.801327035375582,-0.948410465117033,-2.76409375347875,-1.44606205189204,-1.73110392938347,-0.104127060429006,-3.05365376757603,-3.84922941555726,-2.76075354213795,-3.2781745945288,-3.21004504548263,-3.73121388520422,-4.79493962153001,-2.65945965215274,0,-3.10528426490135,-3.02563195118148,-2.28934984977165,-3.15230846874928,-1.28422607054246,-1.16722818257217,-1.41184745571283,-1.13489309706408,-0.440716840710134,-1.8772640879471,-1.27529773579975,-1.19041952322521,-0.273581974709031,-1.88189559339045,-1.44615310786582,0.218266160625368,-0.783346454907005,-1.52741212699861,0.287717511446343,-1.69934705360229,0.08915037282798,0.728205209784948,-1.26518642795288,-0.317373700641194,-0.032157804472821,-1.4958405286349,-0.516320994550072,1.04346889496085,-0.230359330321012,1.01354890948817,-0.0547045037633575,-0.333055783329878,1.44733047059403,1.7235495586397,-1.21915450832687,0.4566601116272,0.287880938924473,0.352047503111422,0.281349903761002,1.22228725737882,-0.0991099709767125,0.70399615697788,0.286088987875947,0.261137548800096,0.388119026858614,-1.116975974559,-0.310359758589058,-0.183529629644756,0.147240425684092,-1.01133111172031,-0.507474522075448,-0.417461301920086
"S89",-1.89486099259747,-1.81335899151367,-1.62771472303709,-2.0944461978345,-1.82580294442997,-1.78286827394297,-1.16240285349157,-1.63180184820709,-1.14070917898835,-1.54323237845163,-1.8038069326114,-1.35770560633548,-0.821750981549983,-1.84807010297796,-0.265316418551244,-1.32637525792408,-1.3615050613721,-1.27357931500289,-1.77560122050523,-1.73256224753696,-1.73209489811947,-1.96977308652619,-1.44947978902632,-2.04182765028388,-1.26784680042026,-2.08826195516258,-1.88244403917956,-2.05568643145573,-1.29991827538981,-1.27159693420709,-1.78869917700393,-1.1846543433876,-1.62069681232792,-1.46623923276809,-2.5282330206539,-3.06666524356451,-2.00947555959337,-3.10528426490135,0,-1.79249465858236,-0.929100287676674,-1.37073070217768,-0.179443676998106,-1.05815523159295,-1.25565212669024,-0.524340918362436,0.233016913272144,-0.200955856076913,-0.302704240188869,-0.848042361405863,-0.0783922416084454,-0.439481180610823,-0.782988597861332,0.161031418468718,-0.340321275968915,-0.973832487637576,0.77367033239202,-0.634828174738986,-1.31635158252101,-0.794477308917123,-0.675706211897532,-0.792505396871554,-0.825572230717931,-0.403034938831965,0.0289646859700761,0.0101062278161555,0.156718876969047,-0.00344286364013014,-0.225429181762997,-0.444807197350528,-1.12318893475743,-0.144452743839543,-0.446296764005816,0.329630888999978,-0.34553304506649,0.667089565478322,0.581319843373827,0.56818888223226,-0.619800616164201,0.0615016227765817,0.832006803048808,-0.685893707057663,-0.346075817304609,-0.541933032886944,-0.399499484323622,-0.43262933770671,1.47954049839514,-0.178246145902166,-0.463367584657147,-0.236028552724708
"S112",-0.251635930705194,-1.00190483327675,-0.769922419361543,-2.40788247897545,-2.3225121974867,-1.05771024989747,-1.8675448439497,-2.44993907234731,-1.29591472816705,-2.10289781740562,-1.6026439874433,-1.92806743197725,-2.32622416266996,-3.02910044379672,-1.54897617275366,-1.5009546286551,-1.64442784390429,-2.02563774782956,0.421584349908723,0.940396301785713,2.03960188475513,1.20644500013261,-3.31212008973017,-1.75009016490641,-2.40394221441682,-2.55863402290957,-2.09774807641996,-2.67205316558235,-1.93375748951362,-2.84072074140158,-3.33978926910875,-3.14180948156566,-3.98017353974473,-2.896562324802,-2.62442157490345,-2.87894518248,-1.66120855367635,-3.02563195118148,-1.79249465858236,0,-3.45691932972685,-3.48570801449831,-3.36328634038372,-2.59769703245439,-2.45964565230636,-2.28302442628874,-0.880893463840501,-2.13984745465225,-3.11447911934289,-2.47793601579757,-3.34609664224358,-2.53072699281683,-3.47405599238293,-2.13959493899686,-2.22086303812483,-2.58971242557795,-0.880165499547612,-2.52728419712605,-1.30270121882996,-1.69444496904519,-0.429117397669686,0.0941859748747226,-0.848092336526327,0.00902149250012208,-0.969302799621198,-1.00567040973282,-0.698652525857261,-0.207795447978728,-0.874185302405157,-0.867697935703755,0.691601903061827,0.986796890681958,0.256831109193992,-0.667725086057911,-0.28731032870759,0.0703198716388878,0.0288977198010729,-0.456674841822465,0.205061732892342,-0.309616976065497,0.0392447617516739,-0.853942322167862,-1.0180453513268,-1.2341018937339,-1.213421692538,-0.770368892325358,-0.135708119484162,-0.171232982281368,-1.13021907648522,-0.485175363469672
"S113",-0.859005523378954,-1.56957508487531,0.00105822528679666,-3.08517111885809,-2.44376312260026,-1.14243165509764,-2.12827266886312,-3.07323680774882,-1.90741808499432,-1.84277484257263,-2.1526814153253,-2.10644294736695,-2.31153282020464,-2.24117766360982,-1.26763505876278,-1.75977901314626,-2.13821657023051,-1.95749049943642,-0.10496886168446,-0.536508992580599,1.74368347922816,3.53139792730482,-3.14695514473241,-2.04196783484997,-1.35861938589774,-2.42296386682246,-2.71568457315025,-2.62124773403135,-2.1289745384273,-2.61486714044225,-3.01557465109947,-2.85049927587849,-2.98180550522221,-2.72455803448345,-2.35859229232164,-2.1561138479043,-1.32547610994786,-2.28934984977165,-0.929100287676674,-3.45691932972685,0,-3.3696329504334,-2.50882622677273,-1.67891148473276,-0.533206771317507,-1.73711809079158,-0.54589372463356,-1.4299228324371,-2.11183066506525,-1.81608208367479,-2.02686120613999,-1.54261640912501,-2.42293596098629,-1.20558906249566,-1.23139141149417,-1.18213453412979,-0.42959211495186,-1.08031998495801,-1.35515860031182,-0.733782126761472,-0.75439204489627,-0.35419235323292,0.191446872020929,-0.319114332573465,-0.970325530204961,-1.07745225445704,-0.80055431373758,-0.926793984544688,-0.987885904860576,-0.844852894697657,0.75524166626036,0.343776034634123,-0.305700864920577,-0.403242170193634,-0.0835733228352051,-0.196462189065544,-0.247948586656814,-0.910226896487716,-0.151748843569385,-0.535639291486012,-0.33801074603234,-1.62724876427032,-0.970980621135644,-1.03237003266269,-1.4647853585962,-0.771820544447017,-0.670783057121034,-0.517061567943435,-0.777331443540483,-0.498610944999278
"S114",0.184980442668026,-1.40017546703661,-1.31857728352666,-2.89656584708157,-2.18829998273806,-1.01021288817898,-1.31407499339938,-2.05078697034754,-1.44845338369856,-1.80038989264118,-2.43359981853691,-1.67888903165777,-1.91333438171908,-2.53733155933952,-1.59212536762954,-2.03621692287639,-2.29741252194878,-2.08502164709845,0.304947999684513,0.750836454561909,0.948010864566774,1.48363513189241,-3.45641282803697,-2.23602116266215,-1.88123849314566,-2.72437844111208,-2.63769943571696,-2.76618586586195,-1.75015384987302,-3.30607636633462,-3.68794483928386,-2.71584070115318,-3.7867824125159,-3.14409749233179,-2.29722618429225,-3.05769724221381,-1.44048771967745,-3.15230846874928,-1.37073070217768,-3.48570801449831,-3.3696329504334,0,-3.19749887468356,-2.36500496638874,-1.55617500929668,-2.43245235503589,-1.4534512951415,-2.14122189563463,-2.87811875031523,-2.14148586631643,-2.93016888176687,-2.23961561275828,-3.1169040400796,-1.69936290999192,-1.72315328519948,-2.09321541681496,-1.02266393585497,-1.88567414923489,-1.55164101673319,-0.719248214764257,-0.930034250455079,-0.577042186035791,-0.192704361213605,0.181395442778632,-1.00479399043477,-1.54322145556734,-1.12309439142701,-1.33378895780253,-1.3380510501046,-1.17619527328336,0.443784413065878,-0.118631816126909,-1.29494927299346,-1.06886250205293,-0.366644893071456,-0.0566140040209906,-0.596790653207747,-1.24866330755468,-0.609191888586477,-0.57284290079556,-0.799802416782506,-1.52573472566531,-1.42184168891393,-1.16824426729017,-1.93898697864643,-1.14414590450833,-1.02951711349699,-1.00742999900866,-0.858020231088804,-0.611432263529492
"S161",1.83163700539182,1.14051060555749,1.77562192177667,-0.101137437960555,0.348788688693438,-0.0701843518639457,0.927446864144494,-0.890569313090334,0.789228734122512,-0.147918142878623,0.870218514444085,0.780369594169779,0.355434087932969,0.208200098539207,2.63074919221355,1.07305717988264,1.42195441918758,0.165094778270246,3.05619017789148,3.47273241343109,2.95646069893113,2.60325538195281,-0.658111037548303,0.550298931316033,0.637596625070763,1.36950134676323,0.683324294137374,0.74547594350285,2.08419592089324,0.269149537255112,-3.16189676207507,-2.69591423644265,-3.30095968618644,-2.42393437481135,-1.58772392746203,-1.05429342434851,-1.1246196720471,-1.28422607054246,-0.179443676998106,-3.36328634038372,-2.50882622677273,-3.19749887468356,0,-5.75063099438082,-5.46515567286506,-4.68199106970413,-4.80923557375129,-4.36421449773665,-4.82101921205505,-3.44708475110318,-5.88914543098314,-5.33068041240755,-5.9078930138972,-5.56509734854641,-5.37647919748137,-5.9901031158871,-4.34642892404353,-5.60738567482324,-2.37759508233234,-3.56157381416701,-2.60885582426112,-1.3424042293071,-2.28154495968786,-1.80737218619883,-2.4597870909222,-2.00754052479925,-2.50377681338588,-0.35479645757803,-1.64094186339159,-3.22559886320175,-3.21309739717629,-0.891630687534687,-1.99986778280611,-2.34181337724409,-1.48391011161128,-1.60657532901546,-1.81361652232197,-1.72017902957841,-1.85880323461742,-2.40117168805291,-2.22264218078029,-2.75420248189393,-1.96279077179433,-2.73671712907919,-2.57590511234781,-2.63194001211329,-2.02460891853311,-1.82228441760731,-2.53617069239178,-2.0967245691453
"S162",0.488754904472059,0.322777841046141,0.606848422739484,0.228686422607136,0.576747868731702,0.0817723629133505,1.67742234748907,-0.972908537416858,0.219120105575392,-0.348737450361958,0.945463287907925,0.608162897460759,2.74752659711277,0.528958865093826,3.47590191037905,1.51334340523188,1.11388269432612,0.984131568644885,4.08858797175327,4.15014845395076,3.22768955988885,6.38042633806842,-0.450203148411047,-0.420289940381308,1.37889902709895,0.944864575682369,0.146218348089593,0.827185609442176,2.04528873007505,0.830892066314717,-2.82198858138694,-2.5141806428307,-3.65667795164891,-2.23142014343163,-1.57432450376231,-1.65780955281391,-0.922509049223013,-1.16722818257217,-1.05815523159295,-2.59769703245439,-1.67891148473276,-2.36500496638874,-5.75063099438082,0,-6.49646639026274,-6.39890311112084,-6.23701916696329,-4.70091087080377,-5.24595543665273,-3.2756949360086,-6.45780200667426,-5.92639105934389,-6.35111591803805,-6.49342432899212,-6.21052276272322,-7.00304087480303,-6.00536570525152,-5.84534150712979,-4.24068601209469,-4.44117392423136,-2.75394630860095,-2.21987228022995,-2.86729430186106,-1.63260041018787,-1.73436173439116,-2.30507096097465,-2.28103844370268,-0.654104718268007,-2.29182235334398,-4.13918065796155,-1.24564861279178,-2.20253065316309,-1.43388769091966,-2.38163319428903,-1.61729957675517,-2.10356363535554,-1.76139325659103,-1.81956261282153,-2.12225231834003,-2.1674760249075,-2.07231180833351,-2.9565388698481,-1.42323831254884,-2.22740014972977,-3.15123602139808,-2.75879658984548,-2.01727065802027,-1.67507797987678,-2.34219510283453,-2.82649927359297
